"uniqRowID","overalGradeDiff"
"3e9a6fbf69a39ffec9cc03b21962b87b_5","22.16205703180151"
"3e9a6fbf69a39ffec9cc03b21962b87b_7","62.110092217486226"
"3e9a6fbf69a39ffec9cc03b21962b87b_8","21.29661241251523"
"3e9a6fbf69a39ffec9cc03b21962b87b_9","36.73873895779686"
"3e9a6fbf69a39ffec9cc03b21962b87b_11","21.58764834598877"
"3f12e05791a79cf7ac3bdb072d9d2c20_4","35.67238777180536"
"3f8ca575de71803b808410ff8ea4dd92_2","28.931366207635403"
"3f8ca575de71803b808410ff8ea4dd92_4","68.15650828035858"
"3f8ca575de71803b808410ff8ea4dd92_5","51.92613362616648"
"3f8ca575de71803b808410ff8ea4dd92_9","21.034587646604106"
"3f8ca575de71803b808410ff8ea4dd92_11","37.34812933241685"
"3f8ca575de71803b808410ff8ea4dd92_14","22.789847723702092"
"3f972c1fdbc165c9490d3cbbd633fede_2","31.29338285991086"
"3f972c1fdbc165c9490d3cbbd633fede_4","57.1476196966056"
"3f972c1fdbc165c9490d3cbbd633fede_7","40.71259705516858"
"3f972c1fdbc165c9490d3cbbd633fede_9","20.79640994303706"
"3f972c1fdbc165c9490d3cbbd633fede_11","39.26268125619075"
"40593ac944db485ab792ebcc208c4630_3","16.516306969733975"
"40593ac944db485ab792ebcc208c4630_4","74.8080576418085"
"40593ac944db485ab792ebcc208c4630_5","71.25073920057885"
"40593ac944db485ab792ebcc208c4630_7","72.88182897863423"
"40593ac944db485ab792ebcc208c4630_8","21.03347556545045"
"40593ac944db485ab792ebcc208c4630_9","55.86325444513614"
"40593ac944db485ab792ebcc208c4630_10","16.46991303641714"
"40593ac944db485ab792ebcc208c4630_11","44.989079109414355"
"40593ac944db485ab792ebcc208c4630_14","44.22727653907703"
"425dcda1727d8ed03b05e2ea80fbce0a_4","82.70628725137261"
"425dcda1727d8ed03b05e2ea80fbce0a_7","83.94664779818088"
"425dcda1727d8ed03b05e2ea80fbce0a_8","20.84895074372778"
"425dcda1727d8ed03b05e2ea80fbce0a_11","62.348846711848275"
"425dcda1727d8ed03b05e2ea80fbce0a_14","62.70817217933748"
"425dcda1727d8ed03b05e2ea80fbce0a_15","38.33660991928466"
"427a713a7605caeaa98b229b7a40cb91_0","19.71981686535297"
"427a713a7605caeaa98b229b7a40cb91_1","44.6852045898057"
"427a713a7605caeaa98b229b7a40cb91_2","64.88185499916216"
"42bbf1d6d63b037d9388eb024bcb56ad_0","45.08350518315621"
"42bbf1d6d63b037d9388eb024bcb56ad_2","53.175008174235614"
"42bbf1d6d63b037d9388eb024bcb56ad_4","74.80739415471423"
"42bbf1d6d63b037d9388eb024bcb56ad_5","72.09450651527686"
"42bbf1d6d63b037d9388eb024bcb56ad_7","81.09176353775796"
"42bbf1d6d63b037d9388eb024bcb56ad_8","64.608154030271"
"42bbf1d6d63b037d9388eb024bcb56ad_9","67.05531364138692"
"42bbf1d6d63b037d9388eb024bcb56ad_11","68.84165175928604"
"42bbf1d6d63b037d9388eb024bcb56ad_14","65.04328534807547"
"42bbf1d6d63b037d9388eb024bcb56ad_15","55.61004537164046"
"42fa7d415c17925b4cf3b695456c3cef_5","71.51343907409046"
"42fa7d415c17925b4cf3b695456c3cef_7","75.30784740568043"
"42fa7d415c17925b4cf3b695456c3cef_8","57.63050295082136"
"42fa7d415c17925b4cf3b695456c3cef_11","38.227083905206804"
"42fa7d415c17925b4cf3b695456c3cef_14","40.5397892022903"
"42fa7d415c17925b4cf3b695456c3cef_15","38.028545018869764"
"42facc414b607f3aa5a9293dc60dc7b8_2","76.9939624345957"
"42facc414b607f3aa5a9293dc60dc7b8_4","67.71834159963618"
"42facc414b607f3aa5a9293dc60dc7b8_5","51.05090961824461"
"42facc414b607f3aa5a9293dc60dc7b8_7","63.29983214707511"
"42facc414b607f3aa5a9293dc60dc7b8_9","36.57086374806846"
"42facc414b607f3aa5a9293dc60dc7b8_11","38.105662863615784"
"42facc414b607f3aa5a9293dc60dc7b8_14","48.95508084855948"
"42facc414b607f3aa5a9293dc60dc7b8_15","38.10857712983245"
"42feb72d31e7700b783bf7323eafd7bc_0","25.304036338263547"
"42feb72d31e7700b783bf7323eafd7bc_2","77.43769993476506"
"43122fa20c60114e4efc15d1cc3907d5_1","52.71832832485242"
"43122fa20c60114e4efc15d1cc3907d5_2","53.394559555147254"
"43122fa20c60114e4efc15d1cc3907d5_5","21.81368334309546"
"43122fa20c60114e4efc15d1cc3907d5_8","47.57111434406272"
"43122fa20c60114e4efc15d1cc3907d5_9","36.540999339761946"
"43122fa20c60114e4efc15d1cc3907d5_11","21.554498075798325"
"43122fa20c60114e4efc15d1cc3907d5_12","16.891159398971944"
"43122fa20c60114e4efc15d1cc3907d5_13","20.34104441382342"
"4366510ef972f4311698f8c71a4eda25_1","27.912267170025583"
"4366510ef972f4311698f8c71a4eda25_2","68.36480524243093"
"4366510ef972f4311698f8c71a4eda25_3","49.21659568850256"
"436f5e2f475b7c20812a0296c3cb15d4_0","18.44878419712313"
"436f5e2f475b7c20812a0296c3cb15d4_1","66.34254133409264"
"436f5e2f475b7c20812a0296c3cb15d4_2","66.74420530550559"
"436f5e2f475b7c20812a0296c3cb15d4_4","67.71419019825986"
"436f5e2f475b7c20812a0296c3cb15d4_5","54.57491619330955"
"436f5e2f475b7c20812a0296c3cb15d4_7","80.69258125584959"
"436f5e2f475b7c20812a0296c3cb15d4_9","46.596166746494525"
"436f5e2f475b7c20812a0296c3cb15d4_11","79.05532302232888"
"436f5e2f475b7c20812a0296c3cb15d4_14","79.50163785183835"
"436f5e2f475b7c20812a0296c3cb15d4_15","31.114518685049777"
"438e8dd34450aaeb66de87f981c370af_5","53.53316485361711"
"438e8dd34450aaeb66de87f981c370af_7","62.67785687282649"
"438e8dd34450aaeb66de87f981c370af_8","21.78488876192991"
"438e8dd34450aaeb66de87f981c370af_9","37.1185174669836"
"438e8dd34450aaeb66de87f981c370af_11","69.25547334781288"
"438e8dd34450aaeb66de87f981c370af_14","47.22883609191772"
"438e8dd34450aaeb66de87f981c370af_15","28.32977413765964"
"4392839eb65e5eb8776482f8f19ec942_0","18.17037302928929"
"4392839eb65e5eb8776482f8f19ec942_3","17.156198093369913"
"43ab45dee204850c6718042db90255b5_1","26.585766066723533"
"43ab45dee204850c6718042db90255b5_4","35.50864776965406"
"43ab45dee204850c6718042db90255b5_5","63.665773309087484"
"43ab45dee204850c6718042db90255b5_9","21.203627419942467"
"43ab45dee204850c6718042db90255b5_11","44.75921181235656"
"4485085c31faa6b875934fe737f60ca7_4","74.66293423970681"
"4485085c31faa6b875934fe737f60ca7_5","51.58310005579019"
"4485085c31faa6b875934fe737f60ca7_7","80.02953843828725"
"4485085c31faa6b875934fe737f60ca7_9","36.87218958430356"
"4485085c31faa6b875934fe737f60ca7_11","68.85981001770638"
"4485085c31faa6b875934fe737f60ca7_14","23.092496691387964"
"44bdfeb52695b29a474b61df16b1a14b_1","78.30072874963761"
"44bdfeb52695b29a474b61df16b1a14b_2","78.48439153307065"
"44bdfeb52695b29a474b61df16b1a14b_4","57.49716841004169"
"44bdfeb52695b29a474b61df16b1a14b_5","61.73725987355018"
"44bdfeb52695b29a474b61df16b1a14b_6","21.162292707942193"
"44bdfeb52695b29a474b61df16b1a14b_8","37.438611381399575"
"44bdfeb52695b29a474b61df16b1a14b_9","45.99463442663215"
"44bdfeb52695b29a474b61df16b1a14b_11","38.43937737151898"
"44bdfeb52695b29a474b61df16b1a14b_13","20.36009526141621"
"44bdfeb52695b29a474b61df16b1a14b_15","19.68138067501357"
"4503570b44988e688a6f316cd574b530_2","75.66899961719146"
"4558779ec61625f44aa0bfa7828174ff_2","51.946849620331676"
"4558779ec61625f44aa0bfa7828174ff_4","79.70371951186668"
"45aec6e46bce4cbb106baef1c89dbb34_1","77.7474033795853"
"464f6b313d93a24729a3eb2a3a647cbb_0","17.958287577257035"
"464f6b313d93a24729a3eb2a3a647cbb_2","52.45776506895087"
"464f6b313d93a24729a3eb2a3a647cbb_3","16.33579645165989"
"464f6b313d93a24729a3eb2a3a647cbb_4","67.71938237233424"
"464f6b313d93a24729a3eb2a3a647cbb_5","62.9136580971879"
"464f6b313d93a24729a3eb2a3a647cbb_7","39.49240420718698"
"464f6b313d93a24729a3eb2a3a647cbb_8","41.259971799183795"
"464f6b313d93a24729a3eb2a3a647cbb_9","64.71784960616561"
"464f6b313d93a24729a3eb2a3a647cbb_11","38.73327442511066"
"464f6b313d93a24729a3eb2a3a647cbb_14","75.48803189379451"
"464f6b313d93a24729a3eb2a3a647cbb_15","69.67396694666697"
"465029ca8c2db4215fd6da0e74758daf_2","29.566825853000342"
"465029ca8c2db4215fd6da0e74758daf_3","28.364764637452847"
"465029ca8c2db4215fd6da0e74758daf_4","35.6604987362824"
"465029ca8c2db4215fd6da0e74758daf_5","38.57421213121098"
"465029ca8c2db4215fd6da0e74758daf_6","30.03708577216463"
"465029ca8c2db4215fd6da0e74758daf_7","82.95931809571191"
"465029ca8c2db4215fd6da0e74758daf_8","62.835413817170185"
"465029ca8c2db4215fd6da0e74758daf_9","20.94497238514565"
"465029ca8c2db4215fd6da0e74758daf_11","44.71618470124818"
"465029ca8c2db4215fd6da0e74758daf_14","66.87865757534057"
"46b46e34224883939f831c08d84eb1d5_0","52.241130434883054"
"46b46e34224883939f831c08d84eb1d5_3","45.99704670275624"
"46b46e34224883939f831c08d84eb1d5_5","79.40966003202722"
"46b46e34224883939f831c08d84eb1d5_7","39.45279482483259"
"46b46e34224883939f831c08d84eb1d5_8","74.17387228765546"
"46b46e34224883939f831c08d84eb1d5_9","61.69267252318906"
"46b46e34224883939f831c08d84eb1d5_11","62.25235899764689"
"46b46e34224883939f831c08d84eb1d5_14","76.99129025714136"
"46b46e34224883939f831c08d84eb1d5_15","35.722495116188426"
"46c9b6afa3375e886e08312f4f2aec3c_2","72.54432732352159"
"46c9b6afa3375e886e08312f4f2aec3c_4","73.64243476933927"
"46c9b6afa3375e886e08312f4f2aec3c_7","82.22265698003568"
"46c9b6afa3375e886e08312f4f2aec3c_8","21.06428809036792"
"46c9b6afa3375e886e08312f4f2aec3c_11","62.97537934423673"
"46c9b6afa3375e886e08312f4f2aec3c_14","44.120179056431766"
"46c9b6afa3375e886e08312f4f2aec3c_15","45.80297905643591"
"475d020f25f185a3fac2d514d31c0aa3_4","35.735316065495425"
"47ec2376a0c2f1c27e5cb7c85609ddc9_4","65.79472365590469"
"47ec2376a0c2f1c27e5cb7c85609ddc9_5","21.52122614251097"
"47ec2376a0c2f1c27e5cb7c85609ddc9_6","31.96771164782265"
"47ec2376a0c2f1c27e5cb7c85609ddc9_8","63.31037953132276"
"47ec2376a0c2f1c27e5cb7c85609ddc9_10","24.41725588658198"
"47ec2376a0c2f1c27e5cb7c85609ddc9_12","46.673832888653884"
"47ec2376a0c2f1c27e5cb7c85609ddc9_13","54.49516963011294"
"47ec2376a0c2f1c27e5cb7c85609ddc9_14","59.45613495560223"
"48411e91e8597bc60d18957939d715ae_1","52.82365712615525"
"48411e91e8597bc60d18957939d715ae_2","29.03267118565007"
"48411e91e8597bc60d18957939d715ae_3","19.524804150687583"
"48411e91e8597bc60d18957939d715ae_4","75.38369254275172"
"48411e91e8597bc60d18957939d715ae_5","71.36851617782672"
"48411e91e8597bc60d18957939d715ae_6","19.123339073424322"
"48411e91e8597bc60d18957939d715ae_8","37.39361113649573"
"48411e91e8597bc60d18957939d715ae_9","58.94222282931326"
"48411e91e8597bc60d18957939d715ae_10","20.08868757677543"
"48411e91e8597bc60d18957939d715ae_11","68.120578366121"
"48411e91e8597bc60d18957939d715ae_12","17.19260159206057"
"48411e91e8597bc60d18957939d715ae_14","43.582639581269056"
"48fb2d10093ee136eab640b025e95261_1","25.930919590764677"
"48fb2d10093ee136eab640b025e95261_7","39.26121488910946"
"48fb2d10093ee136eab640b025e95261_10","16.75983464428256"
"48fb2d10093ee136eab640b025e95261_11","21.324121368518252"
"48fb2d10093ee136eab640b025e95261_14","26.897018582883675"
"48fbd40db84b2eb1f40f82a04f28774d_2","78.87218876954556"
"48fbd40db84b2eb1f40f82a04f28774d_4","82.41264603105058"
"48fbd40db84b2eb1f40f82a04f28774d_7","85.02516869272894"
"4937f8568acd720bf85e34fbd580f251_4","70.11425903947392"
"4a04e41dde068b967346b11e4974c7bb_1","70.99095204348116"
"4a04e41dde068b967346b11e4974c7bb_4","36.407736682976484"
"4a3e607726817462b2c1963de050ca11_0","17.958288192828288"
"4a3e607726817462b2c1963de050ca11_1","71.1278343786916"
"4a3e607726817462b2c1963de050ca11_2","30.62510203119159"
"4a3e607726817462b2c1963de050ca11_4","57.69326014281189"
"4a3e607726817462b2c1963de050ca11_7","75.63664547534243"
"4a3e607726817462b2c1963de050ca11_8","37.24530910560203"
"4a3e607726817462b2c1963de050ca11_9","37.07794503714935"
"4a3e607726817462b2c1963de050ca11_11","43.944938730227285"
"4a3e607726817462b2c1963de050ca11_14","22.36964555708927"
"4a63a7ad11f7d7c79aab6767991d163a_7","39.492279484788234"
"4a63a7ad11f7d7c79aab6767991d163a_8","21.131784811696146"
"4a63a7ad11f7d7c79aab6767991d163a_11","21.92740067724756"
"4a63a7ad11f7d7c79aab6767991d163a_14","40.18956107130729"
"4a63a7ad11f7d7c79aab6767991d163a_15","20.392802395668777"
"4a81aa569fbb11e17e0c3cfda0341caa_2","65.43242412252887"
"4a81aa569fbb11e17e0c3cfda0341caa_4","68.5329582039376"
"4a81aa569fbb11e17e0c3cfda0341caa_5","67.43489648930218"
"4a81aa569fbb11e17e0c3cfda0341caa_11","45.237063944348854"
"4a81aa569fbb11e17e0c3cfda0341caa_14","39.90285956625994"
"4a81aa569fbb11e17e0c3cfda0341caa_15","45.925434371335456"
"4a8b1dc354ce5a85a4d24c8885f509d7_1","52.50191744209659"
"4a8b1dc354ce5a85a4d24c8885f509d7_4","57.674189372783054"
"4a8b1dc354ce5a85a4d24c8885f509d7_5","21.813698083127804"
"4a8b1dc354ce5a85a4d24c8885f509d7_7","82.52093069529"
"4a8b1dc354ce5a85a4d24c8885f509d7_8","21.120816645889914"
"4a8b1dc354ce5a85a4d24c8885f509d7_9","36.742285982393035"
"4a8b1dc354ce5a85a4d24c8885f509d7_10","17.77207585087182"
"4a8b1dc354ce5a85a4d24c8885f509d7_11","61.90544891753609"
"4a8b1dc354ce5a85a4d24c8885f509d7_14","28.462908519027298"
"4a8b1dc354ce5a85a4d24c8885f509d7_15","29.86689179113701"
"4a8c7dc98b7e5697dba9058502bc0dea_1","52.063279151883144"
"4a8c7dc98b7e5697dba9058502bc0dea_3","16.476989247961715"
"4a8c7dc98b7e5697dba9058502bc0dea_8","37.52731718407164"
"4a8c7dc98b7e5697dba9058502bc0dea_9","20.84392665884731"
"4a8c7dc98b7e5697dba9058502bc0dea_11","38.06208097819354"
"4a8c7dc98b7e5697dba9058502bc0dea_14","29.379215999219824"
"4a8c7dc98b7e5697dba9058502bc0dea_15","38.71921915275011"
"4ae6bc295263f9263cce7a992f67ec75_1","32.94818303787212"
"4ae6bc295263f9263cce7a992f67ec75_4","80.57698541472054"
"4ae6bc295263f9263cce7a992f67ec75_5","66.72956954634894"
"4ae6bc295263f9263cce7a992f67ec75_7","41.20712849313721"
"4ae6bc295263f9263cce7a992f67ec75_8","66.28586278533551"
"4ae6bc295263f9263cce7a992f67ec75_9","73.40717498225429"
"4ae6bc295263f9263cce7a992f67ec75_11","37.777769904465096"
"4b69ca4ea21fe0ea9b464a68a25d8d4c_5","63.66554571223359"
"4b69ca4ea21fe0ea9b464a68a25d8d4c_6","18.045498047693417"
"4b69ca4ea21fe0ea9b464a68a25d8d4c_11","67.46850235829606"
"4b69ca4ea21fe0ea9b464a68a25d8d4c_15","60.362440111250685"
"4b9f1145ea4f94f58c135a7e2ebe78a3_2","52.69171099310867"
"4b9f1145ea4f94f58c135a7e2ebe78a3_4","33.593452243703176"
"4b9f1145ea4f94f58c135a7e2ebe78a3_5","61.33930719778238"
"4b9f1145ea4f94f58c135a7e2ebe78a3_7","62.94570881583456"
"4c139d27e11fdfcfcdfb06fbbd241617_4","82.07170252212471"
"4c139d27e11fdfcfcdfb06fbbd241617_5","69.72018378652446"
"4c139d27e11fdfcfcdfb06fbbd241617_7","82.88267157667322"
"4c139d27e11fdfcfcdfb06fbbd241617_8","20.91959382713178"
"4c139d27e11fdfcfcdfb06fbbd241617_9","36.73975916591823"
"4c139d27e11fdfcfcdfb06fbbd241617_11","37.58606262021035"
"4c139d27e11fdfcfcdfb06fbbd241617_14","66.76001767468645"
"4c139d27e11fdfcfcdfb06fbbd241617_15","20.666971303292247"
"4c402f1aafa459d894810a2bac42306b_1","78.62636565775607"
"4c402f1aafa459d894810a2bac42306b_2","70.90722322798668"
"4c402f1aafa459d894810a2bac42306b_4","82.38923124912714"
"4c402f1aafa459d894810a2bac42306b_5","74.37958402115105"
"4c402f1aafa459d894810a2bac42306b_7","47.30663574103096"
"4c402f1aafa459d894810a2bac42306b_8","75.33512713662246"
"4c402f1aafa459d894810a2bac42306b_9","46.00944305655343"
"4c402f1aafa459d894810a2bac42306b_11","80.66291451866728"
"4c402f1aafa459d894810a2bac42306b_14","67.18327894267634"
"4c402f1aafa459d894810a2bac42306b_15","62.14549636285403"
"4ca8238d6b311620ff31e454fd04a6ad_0","19.709623456480113"
"4ca8238d6b311620ff31e454fd04a6ad_3","15.313211649517575"
"4ca8238d6b311620ff31e454fd04a6ad_4","81.64300260362829"
"4ca8238d6b311620ff31e454fd04a6ad_5","21.292041217232455"
"4ca8238d6b311620ff31e454fd04a6ad_6","20.750559228995424"
"4ca8238d6b311620ff31e454fd04a6ad_9","59.06630840779238"
"4ca8238d6b311620ff31e454fd04a6ad_11","21.357919578820695"
"4dadbd3b9947361d7aa9c975b572c530_1","26.7779111352117"
"4dadbd3b9947361d7aa9c975b572c530_2","72.26218869426512"
"4dadbd3b9947361d7aa9c975b572c530_3","16.688926497792686"
"4e7362512ac21c865690c38c50740b16_1","78.33811671536131"
"4ea37970b5e7412836e78cd7170f0a1f_2","30.192963322720757"
"4ea37970b5e7412836e78cd7170f0a1f_4","71.49707434311608"
"4ea37970b5e7412836e78cd7170f0a1f_5","68.94745281938496"
"4f2a1ddd4d3622203d493e489f03c21b_3","19.25146833071749"
"4f99a45c9e27b35c8058b989902d9efa_4","74.73406931939984"
"4f99a45c9e27b35c8058b989902d9efa_5","69.21098152388682"
"501b0d483a95ff221cba5b4a97acc55b_4","65.63858823414269"
"501b0d483a95ff221cba5b4a97acc55b_5","21.76899292239263"
"501b0d483a95ff221cba5b4a97acc55b_7","63.06190844972438"
"501b0d483a95ff221cba5b4a97acc55b_8","21.056476218843056"
"501b0d483a95ff221cba5b4a97acc55b_14","30.714367982488238"
"501b0d483a95ff221cba5b4a97acc55b_15","37.7997175967022"
"5050dc538452a48ad129d343cf2d0727_2","53.32076293406798"
"5050dc538452a48ad129d343cf2d0727_4","81.03156505423708"
"5050dc538452a48ad129d343cf2d0727_6","17.58402525898924"
"5050dc538452a48ad129d343cf2d0727_7","62.51672209002023"
"5050dc538452a48ad129d343cf2d0727_8","64.77757195260122"
"5050dc538452a48ad129d343cf2d0727_9","46.12304252165805"
"5050dc538452a48ad129d343cf2d0727_10","16.790886973427444"
"5050dc538452a48ad129d343cf2d0727_11","38.20132441375109"
"5050dc538452a48ad129d343cf2d0727_14","66.31652181846222"
"5050dc538452a48ad129d343cf2d0727_15","21.08133425483229"
"508bf66ba30b4fb0354fe14ec4354729_0","18.36394049605073"
"508bf66ba30b4fb0354fe14ec4354729_3","19.075156057664554"
"508bf66ba30b4fb0354fe14ec4354729_4","36.73094674949355"
"508bf66ba30b4fb0354fe14ec4354729_5","77.58327518599599"
"508bf66ba30b4fb0354fe14ec4354729_6","27.390621717848234"
"508bf66ba30b4fb0354fe14ec4354729_9","36.53026649905371"
"508bf66ba30b4fb0354fe14ec4354729_11","62.55798734174841"
"508bf66ba30b4fb0354fe14ec4354729_14","47.36594146674911"
"508bf66ba30b4fb0354fe14ec4354729_15","31.056391676626884"
"50cfa366851eb8de454eff60b6c751c3_1","63.53321637320861"
"50cfa366851eb8de454eff60b6c751c3_2","53.48618138290647"
"50cfa366851eb8de454eff60b6c751c3_3","16.271059471381033"
"50cfa366851eb8de454eff60b6c751c3_4","34.3918238021005"
"50cfa366851eb8de454eff60b6c751c3_5","69.90389795945795"
"50cfa366851eb8de454eff60b6c751c3_7","77.65639388309216"
"50cfa366851eb8de454eff60b6c751c3_8","37.18842308362388"
"50cfa366851eb8de454eff60b6c751c3_9","20.14423016115489"
"50cfa366851eb8de454eff60b6c751c3_10","15.6745668971258"
"50cfa366851eb8de454eff60b6c751c3_11","56.36999418463859"
"50cfa366851eb8de454eff60b6c751c3_13","20.36012377568237"
"50cfa366851eb8de454eff60b6c751c3_14","64.36027623918301"
"51500b00bc829e88dc07648239ed41ca_0","18.35874656453012"
"51500b00bc829e88dc07648239ed41ca_1","78.09551424930895"
"51500b00bc829e88dc07648239ed41ca_2","31.51147815026374"
"51500b00bc829e88dc07648239ed41ca_4","74.67787387150123"
"51500b00bc829e88dc07648239ed41ca_5","46.300337688295855"
"51500b00bc829e88dc07648239ed41ca_7","70.87583165009828"
"51500b00bc829e88dc07648239ed41ca_8","64.96408175658725"
"51500b00bc829e88dc07648239ed41ca_9","36.53399723178638"
"51500b00bc829e88dc07648239ed41ca_11","73.88564046672566"
"51500b00bc829e88dc07648239ed41ca_14","78.0167316655144"
"51500b00bc829e88dc07648239ed41ca_15","59.61215101633885"
"51d78530a81a71effd8a15229e98ebc9_2","53.19209179005719"
"51d78530a81a71effd8a15229e98ebc9_4","32.69455480386045"
"51d78530a81a71effd8a15229e98ebc9_5","54.38928096456224"
"51d78530a81a71effd8a15229e98ebc9_6","17.916103543660153"
"51d78530a81a71effd8a15229e98ebc9_7","33.85607241241365"
"51d78530a81a71effd8a15229e98ebc9_11","67.249705745722"
"51d78530a81a71effd8a15229e98ebc9_14","21.676897600540013"
"51d78530a81a71effd8a15229e98ebc9_15","28.17128747826213"
"51ec5cc2e10b3e44ab9780f33cf6b0c5_4","68.77917685654775"
"51ec5cc2e10b3e44ab9780f33cf6b0c5_11","37.97725074811731"
"524895cd2d412d8ed02876861b5b5bf4_4","57.01943153499346"
"524895cd2d412d8ed02876861b5b5bf4_5","61.83188042478196"
"524895cd2d412d8ed02876861b5b5bf4_7","39.40917168321178"
"524895cd2d412d8ed02876861b5b5bf4_8","72.54274438657512"
"524895cd2d412d8ed02876861b5b5bf4_11","20.817651879428198"
"524895cd2d412d8ed02876861b5b5bf4_14","72.35742794357155"
"524895cd2d412d8ed02876861b5b5bf4_15","45.57727827092534"
"5270a57d5f0cfbad7249f15fb5b1a6d9_1","65.22827324962299"
"5270a57d5f0cfbad7249f15fb5b1a6d9_2","66.36479788618904"
"5270a57d5f0cfbad7249f15fb5b1a6d9_4","72.78141046963012"
"5270a57d5f0cfbad7249f15fb5b1a6d9_5","54.193013607929636"
"5270a57d5f0cfbad7249f15fb5b1a6d9_7","77.04122238405598"
"5270a57d5f0cfbad7249f15fb5b1a6d9_8","56.03178824783734"
"5270a57d5f0cfbad7249f15fb5b1a6d9_9","64.12135160781185"
"5270a57d5f0cfbad7249f15fb5b1a6d9_11","38.200948871062515"
"5270a57d5f0cfbad7249f15fb5b1a6d9_14","64.52955951284329"
"5270a57d5f0cfbad7249f15fb5b1a6d9_15","31.000518233787066"
"52af25ae14373d66760e19a636bc69e2_4","57.34898945291595"
"52cb33799cfd515eb3343e73111f0874_4","35.55821471794115"
"52cb33799cfd515eb3343e73111f0874_8","20.996407264783908"
"52cb33799cfd515eb3343e73111f0874_14","55.763540046870446"
"52cb33799cfd515eb3343e73111f0874_15","31.184125057230194"
"52d6c522138b51a33315167e1be0cd0b_3","19.279303490223924"
"52ee6d1ae312af7f76b1e4ebb3f482d9_1","72.17453792977092"
"5302b35faf9d544a620b5b3db0f7e27f_0","25.007791360922294"
"532301b346e4a8f1326b5e3286fb51f1_3","16.160709937880075"
"532301b346e4a8f1326b5e3286fb51f1_5","38.2240236248025"
"532301b346e4a8f1326b5e3286fb51f1_6","30.205207508246502"
"532301b346e4a8f1326b5e3286fb51f1_10","37.4645248833783"
"532301b346e4a8f1326b5e3286fb51f1_12","41.15058474284601"
"532301b346e4a8f1326b5e3286fb51f1_14","52.50038632057838"
"532301b346e4a8f1326b5e3286fb51f1_15","38.65659736580866"
"534950181406c582afb5932fbf227176_1","77.8930475493254"
"534950181406c582afb5932fbf227176_2","79.01306253124005"
"534950181406c582afb5932fbf227176_4","82.60765292432562"
"534950181406c582afb5932fbf227176_7","83.18316515889684"
"534f194d75eb3cffcd5f7ba382929c4f_1","28.961211067863843"
"534f194d75eb3cffcd5f7ba382929c4f_4","37.63232881009897"
"535f2134590b398df7544724a1a3e333_0","18.224808504994698"
"538ff49665e53e5f9694ee16408eb6c6_0","18.265614145978464"
"538ff49665e53e5f9694ee16408eb6c6_3","31.082138537837398"
"538ff49665e53e5f9694ee16408eb6c6_5","39.40233682037396"
"538ff49665e53e5f9694ee16408eb6c6_7","40.97302310357756"
"538ff49665e53e5f9694ee16408eb6c6_8","61.963833607513685"
"538ff49665e53e5f9694ee16408eb6c6_9","20.227819094474093"
"538ff49665e53e5f9694ee16408eb6c6_14","70.57375237977989"
"538ff49665e53e5f9694ee16408eb6c6_15","20.288872029300357"
"53c70085d4592091009086cf746ebc5d_2","66.34746384602339"
"53d480a488f977c792f307a6da496734_4","76.64760507767166"
"53d480a488f977c792f307a6da496734_5","69.33310687187533"
"53d480a488f977c792f307a6da496734_7","82.37889461730371"
"53d480a488f977c792f307a6da496734_11","21.184900614428265"
"53d480a488f977c792f307a6da496734_14","70.4658210332857"
"5413727e74ddb2ae024393e225523522_4","35.71343542537377"
"5413727e74ddb2ae024393e225523522_7","63.12572091724163"
"5413727e74ddb2ae024393e225523522_8","40.93748890190769"
"5416b86eb09706f7c61d6a549d4f15dc_3","18.519702550023325"
"5416b86eb09706f7c61d6a549d4f15dc_4","74.65114990195137"
"5416b86eb09706f7c61d6a549d4f15dc_5","65.83279718026984"
"5416b86eb09706f7c61d6a549d4f15dc_9","56.2394311126745"
"5416b86eb09706f7c61d6a549d4f15dc_10","15.980158940932654"
"5416b86eb09706f7c61d6a549d4f15dc_12","16.43134783248413"
"5416b86eb09706f7c61d6a549d4f15dc_13","20.347967838484667"
"541f642aa6d090d431154bab25df40e5_0","18.407326341303953"
"545c54f710d399e77a5c41e63f862772_4","73.45616335281008"
"545c54f710d399e77a5c41e63f862772_5","25.573391589352966"
"5473f866fcdfc7349e7e3b5f553d4f41_4","35.04819421685813"
"5473f866fcdfc7349e7e3b5f553d4f41_5","54.474499263487786"
"5473f866fcdfc7349e7e3b5f553d4f41_7","83.6019091532188"
"547e0c2673065f0a4ed693f99b39d29a_0","25.23084620866803"
"547e0c2673065f0a4ed693f99b39d29a_3","24.765836095411498"
"5495ebe3c9e33c0bc77bd8cc43e65c65_2","60.86207650768589"
"5495ebe3c9e33c0bc77bd8cc43e65c65_5","60.62719953042818"
"5495ebe3c9e33c0bc77bd8cc43e65c65_7","72.45623746028404"
"5495ebe3c9e33c0bc77bd8cc43e65c65_8","21.537027914066808"
"5495ebe3c9e33c0bc77bd8cc43e65c65_9","62.53083873232193"
"5495ebe3c9e33c0bc77bd8cc43e65c65_11","44.74672643915209"
"54ff3437b90f07c40f2ee9588bc19a5d_0","17.963860557743374"
"54ff3437b90f07c40f2ee9588bc19a5d_2","30.850368748797838"
"54ff3437b90f07c40f2ee9588bc19a5d_3","25.053585281260013"
"54ff3437b90f07c40f2ee9588bc19a5d_5","38.132656929340634"
